;day;hour;agent_id;profile;solarpanels;consumed;produced;energy_microgrid;energy_centralgrid;import;export
0;01-01-2024;0;20;base_profile;8.5;0.07529850534369055;0.0;0.0;0.07529850534369055;0.0;0.0
1;01-01-2024;0;15;base_profile;8.2;0.10742787849196339;0.0;0.0;0.10742787849196339;0.0;0.0
2;01-01-2024;0;11;base_profile;7.9;0.09193284184622415;0.0;0.0;0.09193284184622415;0.0;0.0
3;01-01-2024;0;27;base_profile;8.8;0.09513185026168458;0.0;0.0;0.09513185026168458;0.0;0.0
4;01-01-2024;0;23;base_profile;8.6;0.09112975849381671;0.0;0.0;0.09112975849381671;0.0;0.0
5;01-01-2024;0;7;base_profile;7.5;0.09048647903932733;0.0;0.0;0.09048647903932733;0.0;0.0
6;01-01-2024;0;6;base_profile;7.4;0.08319631825145389;0.0;0.0;0.08319631825145389;0.0;0.0
7;01-01-2024;0;13;base_profile;8.1;0.10532787398232993;0.0;0.0;0.10532787398232993;0.0;0.0
8;01-01-2024;0;12;base_profile;8.0;0.10254949360950874;0.0;0.0;0.10254949360950874;0.0;0.0
9;01-01-2024;0;16;base_profile;8.3;0.08551854223086414;0.0;0.0;0.08551854223086414;0.0;0.0
10;01-01-2024;0;10;base_profile;7.8;0.09695183958837227;0.0;0.0;0.09695183958837227;0.0;0.0
11;01-01-2024;0;26;base_profile;8.7;0.09358463905620645;0.0;0.0;0.09358463905620645;0.0;0.0
12;01-01-2024;0;30;base_profile;8.9;0.08971026600443617;0.0;0.0;0.08971026600443617;0.0;0.0
13;01-01-2024;0;22;base_profile;8.6;0.08132713797316198;0.0;0.0;0.08132713797316198;0.0;0.0
14;01-01-2024;0;17;base_profile;8.3;0.10260152652684365;0.0;0.0;0.10260152652684365;0.0;0.0
15;01-01-2024;0;28;base_profile;8.8;0.10856184988080507;0.0;0.0;0.10856184988080507;0.0;0.0
16;01-01-2024;0;2;base_profile;6.4;0.09345740270462136;0.0;0.0;0.09345740270462136;0.0;0.0
17;01-01-2024;0;14;base_profile;8.1;0.10357718153290658;0.0;0.0;0.10357718153290658;0.0;0.0
18;01-01-2024;0;19;base_profile;8.4;0.10055361433278341;0.0;0.0;0.10055361433278341;0.0;0.0
19;01-01-2024;0;3;base_profile;6.7;0.09667679016925122;0.0;0.0;0.09667679016925122;0.0;0.0
20;01-01-2024;0;18;base_profile;8.4;0.08081449855410679;0.0;0.0;0.08081449855410679;0.0;0.0
21;01-01-2024;0;29;base_profile;8.8;0.09380506562516845;0.0;0.0;0.09380506562516845;0.0;0.0
22;01-01-2024;0;5;base_profile;7.2;0.07037337015118693;0.0;0.0;0.07037337015118693;0.0;0.0
23;01-01-2024;0;25;base_profile;8.7;0.09289278875997593;0.0;0.0;0.09289278875997593;0.0;0.0
24;01-01-2024;0;8;base_profile;7.6;0.09519180206631561;0.0;0.0;0.09519180206631561;0.0;0.0
25;01-01-2024;0;9;base_profile;7.7;0.09093350403120982;0.0;0.0;0.09093350403120982;0.0;0.0
26;01-01-2024;0;24;base_profile;8.6;0.09842533357580498;0.0;0.0;0.09842533357580498;0.0;0.0
27;01-01-2024;0;1;base_profile;5.6;0.09517020832063519;0.0;0.0;0.09517020832063519;0.0;0.0
28;01-01-2024;0;4;base_profile;7.0;0.08058944785710426;0.0;0.0;0.08058944785710426;0.0;0.0
29;01-01-2024;0;21;base_profile;8.5;0.09017475826736507;0.0;0.0;0.09017475826736507;0.0;0.0
30;01-01-2024;1;15;base_profile;8.2;0.07881070726475282;0.0;0.0;0.07881070726475282;0.0;0.0
31;01-01-2024;1;24;base_profile;8.6;0.08636039254567285;0.0;0.0;0.08636039254567285;0.0;0.0
32;01-01-2024;1;16;base_profile;8.3;0.09531372889748793;0.0;0.0;0.09531372889748793;0.0;0.0
33;01-01-2024;1;12;base_profile;8.0;0.10128465787647067;0.0;0.0;0.10128465787647067;0.0;0.0
34;01-01-2024;1;17;base_profile;8.3;0.06429480925004342;0.0;0.0;0.06429480925004342;0.0;0.0
35;01-01-2024;1;21;base_profile;8.5;0.07890799230633404;0.0;0.0;0.07890799230633404;0.0;0.0
36;01-01-2024;1;18;base_profile;8.4;0.09159884913793931;0.0;0.0;0.09159884913793931;0.0;0.0
37;01-01-2024;1;8;base_profile;7.6;0.07532341112643383;0.0;0.0;0.07532341112643383;0.0;0.0
38;01-01-2024;1;27;base_profile;8.8;0.08639923015216158;0.0;0.0;0.08639923015216158;0.0;0.0
39;01-01-2024;1;20;base_profile;8.5;0.09399702911649939;0.0;0.0;0.09399702911649939;0.0;0.0
40;01-01-2024;1;10;base_profile;7.8;0.07228239273685098;0.0;0.0;0.07228239273685098;0.0;0.0
41;01-01-2024;1;13;base_profile;8.1;0.08368148182114991;0.0;0.0;0.08368148182114991;0.0;0.0
42;01-01-2024;1;28;base_profile;8.8;0.08918627597393006;0.0;0.0;0.08918627597393006;0.0;0.0
43;01-01-2024;1;2;base_profile;6.4;0.07516113990657994;0.0;0.0;0.07516113990657994;0.0;0.0
44;01-01-2024;1;30;base_profile;8.9;0.0952900432549683;0.0;0.0;0.0952900432549683;0.0;0.0
45;01-01-2024;1;3;base_profile;6.7;0.10130616297453364;0.0;0.0;0.10130616297453364;0.0;0.0
46;01-01-2024;1;4;base_profile;7.0;0.09290164332445018;0.0;0.0;0.09290164332445018;0.0;0.0
47;01-01-2024;1;22;base_profile;8.6;0.09199613546132532;0.0;0.0;0.09199613546132532;0.0;0.0
48;01-01-2024;1;7;base_profile;7.5;0.08969413278998081;0.0;0.0;0.08969413278998081;0.0;0.0
49;01-01-2024;1;5;base_profile;7.2;0.07143898528277541;0.0;0.0;0.07143898528277541;0.0;0.0
50;01-01-2024;1;29;base_profile;8.8;0.08362600750825971;0.0;0.0;0.08362600750825971;0.0;0.0
51;01-01-2024;1;11;base_profile;7.9;0.09125622332277827;0.0;0.0;0.09125622332277827;0.0;0.0
52;01-01-2024;1;14;base_profile;8.1;0.10348484481117409;0.0;0.0;0.10348484481117409;0.0;0.0
53;01-01-2024;1;23;base_profile;8.6;0.08293082239551364;0.0;0.0;0.08293082239551364;0.0;0.0
54;01-01-2024;1;6;base_profile;7.4;0.0841467409735274;0.0;0.0;0.0841467409735274;0.0;0.0
55;01-01-2024;1;25;base_profile;8.7;0.0957309272564196;0.0;0.0;0.0957309272564196;0.0;0.0
56;01-01-2024;1;1;base_profile;5.6;0.08941307033604794;0.0;0.0;0.08941307033604794;0.0;0.0
57;01-01-2024;1;26;base_profile;8.7;0.08358235689307303;0.0;0.0;0.08358235689307303;0.0;0.0
58;01-01-2024;1;9;base_profile;7.7;0.09535090964315279;0.0;0.0;0.09535090964315279;0.0;0.0
59;01-01-2024;1;19;base_profile;8.4;0.10014115648920763;0.0;0.0;0.10014115648920763;0.0;0.0
60;01-01-2024;2;14;base_profile;8.1;0.09040216752701252;0.0;0.0;0.09040216752701252;0.0;0.0
61;01-01-2024;2;15;base_profile;8.2;0.0931478517475267;0.0;0.0;0.0931478517475267;0.0;0.0
62;01-01-2024;2;25;base_profile;8.7;0.096022238273254;0.0;0.0;0.096022238273254;0.0;0.0
63;01-01-2024;2;22;base_profile;8.6;0.09603885715516525;0.0;0.0;0.09603885715516525;0.0;0.0
64;01-01-2024;2;1;base_profile;5.6;0.0965390427454463;0.0;0.0;0.0965390427454463;0.0;0.0
65;01-01-2024;2;16;base_profile;8.3;0.09329679695669459;0.0;0.0;0.09329679695669459;0.0;0.0
66;01-01-2024;2;9;base_profile;7.7;0.08176931150890832;0.0;0.0;0.08176931150890832;0.0;0.0
67;01-01-2024;2;17;base_profile;8.3;0.0795803974727739;0.0;0.0;0.0795803974727739;0.0;0.0
68;01-01-2024;2;28;base_profile;8.8;0.09741434401735849;0.0;0.0;0.09741434401735849;0.0;0.0
69;01-01-2024;2;30;base_profile;8.9;0.10736636055229393;0.0;0.0;0.10736636055229393;0.0;0.0
70;01-01-2024;2;26;base_profile;8.7;0.09693496452179678;0.0;0.0;0.09693496452179678;0.0;0.0
71;01-01-2024;2;6;base_profile;7.4;0.10925162966845908;0.0;0.0;0.10925162966845908;0.0;0.0
72;01-01-2024;2;11;base_profile;7.9;0.09804040901498566;0.0;0.0;0.09804040901498566;0.0;0.0
73;01-01-2024;2;18;base_profile;8.4;0.09655178001844668;0.0;0.0;0.09655178001844668;0.0;0.0
74;01-01-2024;2;5;base_profile;7.2;0.08516442238742829;0.0;0.0;0.08516442238742829;0.0;0.0
75;01-01-2024;2;13;base_profile;8.1;0.10103314454053286;0.0;0.0;0.10103314454053286;0.0;0.0
76;01-01-2024;2;4;base_profile;7.0;0.09518387718637086;0.0;0.0;0.09518387718637086;0.0;0.0
77;01-01-2024;2;29;base_profile;8.8;0.09743398018660132;0.0;0.0;0.09743398018660132;0.0;0.0
78;01-01-2024;2;24;base_profile;8.6;0.08328665571725938;0.0;0.0;0.08328665571725938;0.0;0.0
79;01-01-2024;2;10;base_profile;7.8;0.08263323509406273;0.0;0.0;0.08263323509406273;0.0;0.0
80;01-01-2024;2;8;base_profile;7.6;0.08912183572714705;0.0;0.0;0.08912183572714705;0.0;0.0
81;01-01-2024;2;2;base_profile;6.4;0.07844311883957489;0.0;0.0;0.07844311883957489;0.0;0.0
82;01-01-2024;2;3;base_profile;6.7;0.09230792879891363;0.0;0.0;0.09230792879891363;0.0;0.0
83;01-01-2024;2;23;base_profile;8.6;0.0846062071887845;0.0;0.0;0.0846062071887845;0.0;0.0
84;01-01-2024;2;7;base_profile;7.5;0.10173056492752064;0.0;0.0;0.10173056492752064;0.0;0.0
85;01-01-2024;2;19;base_profile;8.4;0.08216255575980631;0.0;0.0;0.08216255575980631;0.0;0.0
86;01-01-2024;2;12;base_profile;8.0;0.0792738076207614;0.0;0.0;0.0792738076207614;0.0;0.0
87;01-01-2024;2;20;base_profile;8.5;0.0843536048832583;0.0;0.0;0.0843536048832583;0.0;0.0
88;01-01-2024;2;21;base_profile;8.5;0.09856207913689541;0.0;0.0;0.09856207913689541;0.0;0.0
89;01-01-2024;2;27;base_profile;8.8;0.08508715505815323;0.0;0.0;0.08508715505815323;0.0;0.0
90;01-01-2024;3;29;base_profile;8.8;0.09307230769866577;0.0;0.0;0.09307230769866577;0.0;0.0
91;01-01-2024;3;27;base_profile;8.8;0.07334702875638514;0.0;0.0;0.07334702875638514;0.0;0.0
92;01-01-2024;3;1;base_profile;5.6;0.10447547069809944;0.0;0.0;0.10447547069809944;0.0;0.0
93;01-01-2024;3;3;base_profile;6.7;0.078908723671867;0.0;0.0;0.078908723671867;0.0;0.0
94;01-01-2024;3;14;base_profile;8.1;0.0919298313186147;0.0;0.0;0.0919298313186147;0.0;0.0
95;01-01-2024;3;12;base_profile;8.0;0.10235544099942234;0.0;0.0;0.10235544099942234;0.0;0.0
96;01-01-2024;3;17;base_profile;8.3;0.08236493384634998;0.0;0.0;0.08236493384634998;0.0;0.0
97;01-01-2024;3;7;base_profile;7.5;0.08090477591092948;0.0;0.0;0.08090477591092948;0.0;0.0
98;01-01-2024;3;19;base_profile;8.4;0.10516107151522608;0.0;0.0;0.10516107151522608;0.0;0.0
99;01-01-2024;3;16;base_profile;8.3;0.09106469816698541;0.0;0.0;0.09106469816698541;0.0;0.0
100;01-01-2024;3;30;base_profile;8.9;0.08712385061953148;0.0;0.0;0.08712385061953148;0.0;0.0
101;01-01-2024;3;10;base_profile;7.8;0.08765128028936114;0.0;0.0;0.08765128028936114;0.0;0.0
102;01-01-2024;3;4;base_profile;7.0;0.10100401794925949;0.0;0.0;0.10100401794925949;0.0;0.0
103;01-01-2024;3;24;base_profile;8.6;0.08513688212366058;0.0;0.0;0.08513688212366058;0.0;0.0
104;01-01-2024;3;5;base_profile;7.2;0.09481635838021889;0.0;0.0;0.09481635838021889;0.0;0.0
105;01-01-2024;3;28;base_profile;8.8;0.09842770876544604;0.0;0.0;0.09842770876544604;0.0;0.0
106;01-01-2024;3;26;base_profile;8.7;0.08531405399429834;0.0;0.0;0.08531405399429834;0.0;0.0
107;01-01-2024;3;20;base_profile;8.5;0.09851179182613723;0.0;0.0;0.09851179182613723;0.0;0.0
108;01-01-2024;3;25;base_profile;8.7;0.07789187568043762;0.0;0.0;0.07789187568043762;0.0;0.0
109;01-01-2024;3;2;base_profile;6.4;0.09740559445247263;0.0;0.0;0.09740559445247263;0.0;0.0
110;01-01-2024;3;11;base_profile;7.9;0.08301572484468092;0.0;0.0;0.08301572484468092;0.0;0.0
111;01-01-2024;3;22;base_profile;8.6;0.09637964582662585;0.0;0.0;0.09637964582662585;0.0;0.0
112;01-01-2024;3;8;base_profile;7.6;0.08329706611428184;0.0;0.0;0.08329706611428184;0.0;0.0
113;01-01-2024;3;18;base_profile;8.4;0.09901262014726216;0.0;0.0;0.09901262014726216;0.0;0.0
114;01-01-2024;3;23;base_profile;8.6;0.13127703054263357;0.0;0.0;0.13127703054263357;0.0;0.0
115;01-01-2024;3;21;base_profile;8.5;0.09740783007770036;0.0;0.0;0.09740783007770036;0.0;0.0
116;01-01-2024;3;9;base_profile;7.7;0.07792965970839061;0.0;0.0;0.07792965970839061;0.0;0.0
117;01-01-2024;3;13;base_profile;8.1;0.09234271846348065;0.0;0.0;0.09234271846348065;0.0;0.0
118;01-01-2024;3;15;base_profile;8.2;0.10487281601207168;0.0;0.0;0.10487281601207168;0.0;0.0
119;01-01-2024;3;6;base_profile;7.4;0.09067285755854786;0.0;0.0;0.09067285755854786;0.0;0.0
120;01-01-2024;4;26;base_profile;8.7;0.09746263233950252;0.0;0.0;0.09746263233950252;0.0;0.0
121;01-01-2024;4;20;base_profile;8.5;0.09697878675682464;0.0;0.0;0.09697878675682464;0.0;0.0
122;01-01-2024;4;10;base_profile;7.8;0.0970418044549402;0.0;0.0;0.0970418044549402;0.0;0.0
123;01-01-2024;4;6;base_profile;7.4;0.0977579786805519;0.0;0.0;0.0977579786805519;0.0;0.0
124;01-01-2024;4;23;base_profile;8.6;0.09990219555763989;0.0;0.0;0.09990219555763989;0.0;0.0
125;01-01-2024;4;27;base_profile;8.8;0.09609011640044782;0.0;0.0;0.09609011640044782;0.0;0.0
126;01-01-2024;4;4;base_profile;7.0;0.10499690222488661;0.0;0.0;0.10499690222488661;0.0;0.0
127;01-01-2024;4;15;base_profile;8.2;0.09609841381732522;0.0;0.0;0.09609841381732522;0.0;0.0
128;01-01-2024;4;7;base_profile;7.5;0.08375315889840418;0.0;0.0;0.08375315889840418;0.0;0.0
129;01-01-2024;4;21;base_profile;8.5;0.08454151200743965;0.0;0.0;0.08454151200743965;0.0;0.0
130;01-01-2024;4;11;base_profile;7.9;0.07485736840493808;0.0;0.0;0.07485736840493808;0.0;0.0
131;01-01-2024;4;28;base_profile;8.8;0.08647033658756464;0.0;0.0;0.08647033658756464;0.0;0.0
132;01-01-2024;4;2;base_profile;6.4;0.0922158466390267;0.0;0.0;0.0922158466390267;0.0;0.0
133;01-01-2024;4;1;base_profile;5.6;0.0885436760691751;0.0;0.0;0.0885436760691751;0.0;0.0
134;01-01-2024;4;22;base_profile;8.6;0.09013529584623893;0.0;0.0;0.09013529584623893;0.0;0.0
135;01-01-2024;4;3;base_profile;6.7;0.09429050409589063;0.0;0.0;0.09429050409589063;0.0;0.0
136;01-01-2024;4;16;base_profile;8.3;0.09910350209520964;0.0;0.0;0.09910350209520964;0.0;0.0
137;01-01-2024;4;17;base_profile;8.3;0.08323458379266901;0.0;0.0;0.08323458379266901;0.0;0.0
138;01-01-2024;4;5;base_profile;7.2;0.06575595609262455;0.0;0.0;0.06575595609262455;0.0;0.0
139;01-01-2024;4;8;base_profile;7.6;0.09817439992169935;0.0;0.0;0.09817439992169935;0.0;0.0
140;01-01-2024;4;12;base_profile;8.0;0.0877820295853308;0.0;0.0;0.0877820295853308;0.0;0.0
141;01-01-2024;4;13;base_profile;8.1;0.09295323334505755;0.0;0.0;0.09295323334505755;0.0;0.0
142;01-01-2024;4;25;base_profile;8.7;0.09813838499693467;0.0;0.0;0.09813838499693467;0.0;0.0
143;01-01-2024;4;14;base_profile;8.1;0.10073892771225886;0.0;0.0;0.10073892771225886;0.0;0.0
144;01-01-2024;4;19;base_profile;8.4;0.07745782417055114;0.0;0.0;0.07745782417055114;0.0;0.0
145;01-01-2024;4;30;base_profile;8.9;0.06946872096775662;0.0;0.0;0.06946872096775662;0.0;0.0
146;01-01-2024;4;9;base_profile;7.7;0.09163868552249722;0.0;0.0;0.09163868552249722;0.0;0.0
147;01-01-2024;4;29;base_profile;8.8;0.08758041724577618;0.0;0.0;0.08758041724577618;0.0;0.0
148;01-01-2024;4;18;base_profile;8.4;0.10483120366993931;0.0;0.0;0.10483120366993931;0.0;0.0
149;01-01-2024;4;24;base_profile;8.6;0.0775598008462925;0.0;0.0;0.0775598008462925;0.0;0.0
150;01-01-2024;5;20;base_profile;8.5;0.10400736315670983;0.0;0.0;0.10400736315670983;0.0;0.0
151;01-01-2024;5;19;base_profile;8.4;0.08500206191614963;0.0;0.0;0.08500206191614963;0.0;0.0
152;01-01-2024;5;17;base_profile;8.3;0.09371545075741879;0.0;0.0;0.09371545075741879;0.0;0.0
153;01-01-2024;5;15;base_profile;8.2;0.09225944165992549;0.0;0.0;0.09225944165992549;0.0;0.0
154;01-01-2024;5;23;base_profile;8.6;0.09847395510032719;0.0;0.0;0.09847395510032719;0.0;0.0
155;01-01-2024;5;16;base_profile;8.3;0.08467503981610995;0.0;0.0;0.08467503981610995;0.0;0.0
156;01-01-2024;5;7;base_profile;7.5;0.10006247955479051;0.0;0.0;0.10006247955479051;0.0;0.0
157;01-01-2024;5;2;base_profile;6.4;0.08899855108373572;0.0;0.0;0.08899855108373572;0.0;0.0
158;01-01-2024;5;3;base_profile;6.7;0.08476103082962076;0.0;0.0;0.08476103082962076;0.0;0.0
159;01-01-2024;5;26;base_profile;8.7;0.08818138928988146;0.0;0.0;0.08818138928988146;0.0;0.0
160;01-01-2024;5;5;base_profile;7.2;0.08613577973622523;0.0;0.0;0.08613577973622523;0.0;0.0
161;01-01-2024;5;13;base_profile;8.1;0.07280253552908064;0.0;0.0;0.07280253552908064;0.0;0.0
162;01-01-2024;5;12;base_profile;8.0;0.09611331267065337;0.0;0.0;0.09611331267065337;0.0;0.0
163;01-01-2024;5;29;base_profile;8.8;0.08421083139087661;0.0;0.0;0.08421083139087661;0.0;0.0
164;01-01-2024;5;8;base_profile;7.6;0.10037779653698545;0.0;0.0;0.10037779653698545;0.0;0.0
165;01-01-2024;5;6;base_profile;7.4;0.0834958456062142;0.0;0.0;0.0834958456062142;0.0;0.0
166;01-01-2024;5;14;base_profile;8.1;0.07705939506162296;0.0;0.0;0.07705939506162296;0.0;0.0
167;01-01-2024;5;10;base_profile;7.8;0.11331910305240822;0.0;0.0;0.11331910305240822;0.0;0.0
168;01-01-2024;5;25;base_profile;8.7;0.09341526137727822;0.0;0.0;0.09341526137727822;0.0;0.0
169;01-01-2024;5;11;base_profile;7.9;0.0920885286792903;0.0;0.0;0.0920885286792903;0.0;0.0
170;01-01-2024;5;21;base_profile;8.5;0.09708121734532862;0.0;0.0;0.09708121734532862;0.0;0.0
171;01-01-2024;5;9;base_profile;7.7;0.08777579304351446;0.0;0.0;0.08777579304351446;0.0;0.0
172;01-01-2024;5;30;base_profile;8.9;0.09502837135023101;0.0;0.0;0.09502837135023101;0.0;0.0
173;01-01-2024;5;27;base_profile;8.8;0.10244591002383795;0.0;0.0;0.10244591002383795;0.0;0.0
174;01-01-2024;5;4;base_profile;7.0;0.081463145994094;0.0;0.0;0.081463145994094;0.0;0.0
175;01-01-2024;5;24;base_profile;8.6;0.09103322238782346;0.0;0.0;0.09103322238782346;0.0;0.0
176;01-01-2024;5;22;base_profile;8.6;0.08848429668191773;0.0;0.0;0.08848429668191773;0.0;0.0
177;01-01-2024;5;1;base_profile;5.6;0.08854382492366078;0.0;0.0;0.08854382492366078;0.0;0.0
178;01-01-2024;5;28;base_profile;8.8;0.09676357183016783;0.0;0.0;0.09676357183016783;0.0;0.0
179;01-01-2024;5;18;base_profile;8.4;0.11737023302874493;0.0;0.0;0.11737023302874493;0.0;0.0
180;01-01-2024;6;21;base_profile;8.5;0.47032914844563517;0.0;0.0;0.47032914844563517;0.0;0.0
181;01-01-2024;6;23;base_profile;8.6;0.4250824923727011;0.0;0.0;0.4250824923727011;0.0;0.0
182;01-01-2024;6;5;base_profile;7.2;0.4294767638378769;0.0;0.0;0.4294767638378769;0.0;0.0
183;01-01-2024;6;7;base_profile;7.5;0.42633574960499837;0.0;0.0;0.42633574960499837;0.0;0.0
184;01-01-2024;6;15;base_profile;8.2;0.40942874133772744;0.0;0.0;0.40942874133772744;0.0;0.0
185;01-01-2024;6;29;base_profile;8.8;0.4449518807661929;0.0;0.0;0.4449518807661929;0.0;0.0
186;01-01-2024;6;14;base_profile;8.1;0.43868723299864154;0.0;0.0;0.43868723299864154;0.0;0.0
187;01-01-2024;6;3;base_profile;6.7;0.429369377094011;0.0;0.0;0.429369377094011;0.0;0.0
188;01-01-2024;6;9;base_profile;7.7;0.4817317051512455;0.0;0.0;0.4817317051512455;0.0;0.0
189;01-01-2024;6;19;base_profile;8.4;0.4750481189588368;0.0;0.0;0.4750481189588368;0.0;0.0
190;01-01-2024;6;26;base_profile;8.7;0.3753125303047886;0.0;0.0;0.3753125303047886;0.0;0.0
191;01-01-2024;6;13;base_profile;8.1;0.3534679279880074;0.0;0.0;0.3534679279880074;0.0;0.0
192;01-01-2024;6;22;base_profile;8.6;0.47380348626952423;0.0;0.0;0.47380348626952423;0.0;0.0
193;01-01-2024;6;28;base_profile;8.8;0.42594573100059335;0.0;0.0;0.42594573100059335;0.0;0.0
194;01-01-2024;6;24;base_profile;8.6;0.41830547295672593;0.0;0.0;0.41830547295672593;0.0;0.0
195;01-01-2024;6;2;base_profile;6.4;0.45416900496563123;0.0;0.0;0.45416900496563123;0.0;0.0
196;01-01-2024;6;8;base_profile;7.6;0.35928995208726056;0.0;0.0;0.35928995208726056;0.0;0.0
197;01-01-2024;6;10;base_profile;7.8;0.4429970737179595;0.0;0.0;0.4429970737179595;0.0;0.0
198;01-01-2024;6;12;base_profile;8.0;0.4122515716138597;0.0;0.0;0.4122515716138597;0.0;0.0
199;01-01-2024;6;4;base_profile;7.0;0.416574459491798;0.0;0.0;0.416574459491798;0.0;0.0
200;01-01-2024;6;27;base_profile;8.8;0.4118094696447798;0.0;0.0;0.4118094696447798;0.0;0.0
201;01-01-2024;6;16;base_profile;8.3;0.4272582142828273;0.0;0.0;0.4272582142828273;0.0;0.0
202;01-01-2024;6;11;base_profile;7.9;0.46608244898057677;0.0;0.0;0.46608244898057677;0.0;0.0
203;01-01-2024;6;20;base_profile;8.5;0.4944747976359356;0.0;0.0;0.4944747976359356;0.0;0.0
204;01-01-2024;6;1;base_profile;5.6;0.5249243143030017;0.0;0.0;0.5249243143030017;0.0;0.0
205;01-01-2024;6;17;base_profile;8.3;0.4664817137384436;0.0;0.0;0.4664817137384436;0.0;0.0
206;01-01-2024;6;30;base_profile;8.9;0.4608976256751346;0.0;0.0;0.4608976256751346;0.0;0.0
207;01-01-2024;6;18;base_profile;8.4;0.4646899772369204;0.0;0.0;0.4646899772369204;0.0;0.0
208;01-01-2024;6;6;base_profile;7.4;0.41797999977128575;0.0;0.0;0.41797999977128575;0.0;0.0
209;01-01-2024;6;25;base_profile;8.7;0.42453481723334313;0.0;0.0;0.42453481723334313;0.0;0.0
210;01-01-2024;7;20;base_profile;8.5;0.5027577408591656;0.0;0.0;0.5027577408591656;0.0;0.0
211;01-01-2024;7;8;base_profile;7.6;0.4523344194984731;0.0;0.0;0.4523344194984731;0.0;0.0
212;01-01-2024;7;3;base_profile;6.7;0.4799151688502309;0.0;0.0;0.4799151688502309;0.0;0.0
213;01-01-2024;7;28;base_profile;8.8;0.40843400492087983;0.0;0.0;0.40843400492087983;0.0;0.0
214;01-01-2024;7;11;base_profile;7.9;0.5208618398949602;0.0;0.0;0.5208618398949602;0.0;0.0
215;01-01-2024;7;22;base_profile;8.6;0.4654156481323451;0.0;0.0;0.4654156481323451;0.0;0.0
216;01-01-2024;7;5;base_profile;7.2;0.5162713126121163;0.0;0.0;0.5162713126121163;0.0;0.0
217;01-01-2024;7;14;base_profile;8.1;0.513879193984333;0.0;0.0;0.513879193984333;0.0;0.0
218;01-01-2024;7;9;base_profile;7.7;0.44971081681263114;0.0;0.0;0.44971081681263114;0.0;0.0
219;01-01-2024;7;27;base_profile;8.8;0.3832829467867269;0.0;0.0;0.3832829467867269;0.0;0.0
220;01-01-2024;7;1;base_profile;5.6;0.4881237077215985;0.0;0.0;0.4881237077215985;0.0;0.0
221;01-01-2024;7;6;base_profile;7.4;0.502383311352664;0.0;0.0;0.502383311352664;0.0;0.0
222;01-01-2024;7;2;base_profile;6.4;0.4690903706430624;0.0;0.0;0.4690903706430624;0.0;0.0
223;01-01-2024;7;29;base_profile;8.8;0.4163004765838168;0.0;0.0;0.4163004765838168;0.0;0.0
224;01-01-2024;7;16;base_profile;8.3;0.45279382935306167;0.0;0.0;0.45279382935306167;0.0;0.0
225;01-01-2024;7;4;base_profile;7.0;0.3963231370625374;0.0;0.0;0.3963231370625374;0.0;0.0
226;01-01-2024;7;19;base_profile;8.4;0.41463832842681514;0.0;0.0;0.41463832842681514;0.0;0.0
227;01-01-2024;7;17;base_profile;8.3;0.4711942392719337;0.0;0.0;0.4711942392719337;0.0;0.0
228;01-01-2024;7;15;base_profile;8.2;0.3906931301182641;0.0;0.0;0.3906931301182641;0.0;0.0
229;01-01-2024;7;12;base_profile;8.0;0.4597697560956216;0.0;0.0;0.4597697560956216;0.0;0.0
230;01-01-2024;7;21;base_profile;8.5;0.3952789160769631;0.0;0.0;0.3952789160769631;0.0;0.0
231;01-01-2024;7;13;base_profile;8.1;0.44333434404121513;0.0;0.0;0.44333434404121513;0.0;0.0
232;01-01-2024;7;10;base_profile;7.8;0.3895503550512858;0.0;0.0;0.3895503550512858;0.0;0.0
233;01-01-2024;7;26;base_profile;8.7;0.4087971304315309;0.0;0.0;0.4087971304315309;0.0;0.0
234;01-01-2024;7;30;base_profile;8.9;0.4201287576226335;0.0;0.0;0.4201287576226335;0.0;0.0
235;01-01-2024;7;23;base_profile;8.6;0.5244878110047423;0.0;0.0;0.5244878110047423;0.0;0.0
236;01-01-2024;7;24;base_profile;8.6;0.4889788531341459;0.0;0.0;0.4889788531341459;0.0;0.0
237;01-01-2024;7;25;base_profile;8.7;0.4193484315571186;0.0;0.0;0.4193484315571186;0.0;0.0
238;01-01-2024;7;18;base_profile;8.4;0.42327315478658245;0.0;0.0;0.42327315478658245;0.0;0.0
239;01-01-2024;7;7;base_profile;7.5;0.4941574995056988;0.0;0.0;0.4941574995056988;0.0;0.0
240;01-01-2024;8;23;base_profile;8.6;0.5031735072812799;0.0077399999999999995;0.0;0.49543350728127983;0.0;0.0
241;01-01-2024;8;1;base_profile;5.6;0.4320504945042822;0.00504;0.0;0.4270104945042822;0.0;0.0
242;01-01-2024;8;14;base_profile;8.1;0.4975424245563761;0.007289999999999999;0.0;0.4902524245563761;0.0;0.0
243;01-01-2024;8;19;base_profile;8.4;0.4652931318841301;0.007560000000000002;0.0;0.45773313188413006;0.0;0.0
244;01-01-2024;8;6;base_profile;7.4;0.39215254507633057;0.006660000000000001;0.0;0.3854925450763306;0.0;0.0
245;01-01-2024;8;27;base_profile;8.8;0.4897503272707816;0.00792;0.0;0.4818303272707816;0.0;0.0
246;01-01-2024;8;26;base_profile;8.7;0.4338211998728431;0.00783;0.0;0.4259911998728431;0.0;0.0
247;01-01-2024;8;12;base_profile;8.0;0.4675554509579931;0.0072;0.0;0.46035545095799313;0.0;0.0
