DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
05-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.5,31.5,23.67,22.83,24.83,27.17,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.83,65.17,67.5,98.0,101.83,40.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,50.33,103.0,200.5,68.67,51.17,12.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.67,34.83,53.67,86.17,70.17,45.0,31.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.5,38.0,29.67,62.2,44.33,33.83,9.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,22.0,32.67,32.67,30.83,22.33,12.17,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.33,12.5,25.0,30.33,30.0,11.83,6.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.17,33.67,38.17,40.67,44.67,28.17,16.83,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,5.33,21.67,41.33,43.5,29.83,17.0,8.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,10.67,32.67,70.5,77.83,52.0,56.0,14.83,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,10.17,26.67,37.0,34.83,36.17,35.5,15.67,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,9.67,25.33,41.67,38.5,40.17,34.0,13.33,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,14.67,83.0,84.83,49.33,43.33,49.17,44.17,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,27.67,35.83,40.5,38.17,38.5,26.67,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,32.5,39.67,38.67,27.0,16.33,46.17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,32.5,122.17,160.33,172.33,134.67,60.17,34.5,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,11.17,31.17,57.33,40.67,41.0,36.33,10.67,2.33,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,10.0,27.33,74.17,95.67,99.17,68.83,60.33,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
23-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,26.33,105.0,144.17,105.5,103.33,63.33,23.17,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-12-2024,0.0,0.0,0.0,0.5,0.17,0.0,0.0,0.0,6.17,15.0,35.33,40.17,33.67,39.5,16.33,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,4.5,18.83,26.83,30.0,31.67,26.5,13.33,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.17,23.83,28.0,39.17,31.67,15.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,8.0,29.5,42.17,59.17,49.17,37.83,18.17,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,12.83,37.67,67.17,97.5,91.0,78.67,37.5,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,13.33,29.5,28.5,33.0,23.83,16.33,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,22.0,39.17,44.83,50.5,46.0,32.83,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31-12-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,6.0,32.83,53.83,65.33,44.5,40.17,41.17,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
